7696,疏開,疏散,動,疏散。戰爭時因躲避空襲而疏散到鄉間。
7697,產業,產業,名,貨財、土地、屋宅等財產的總稱。
7698,理解,明白,動,了解、明白。
7699,痕跡,痕跡,名,事物經過所遺留下來的跡象。
7700,甜路,甜品,名,甜品、甜食。甜味點心的總稱。
7701,甜粿,甜年糕,名,甜年糕。
7702,甜蜜,甘甜,形,形容食物的味道甜得像蜂蜜一樣。大多比喻生活過得幸福愉快。
7703,疏遠,疏遠,形,遠離而不親近。
7704,痔瘡,外痔,名,病名。主要是由於直腸內靜脈血管擴大曲張而成，因發生部位不同，有內痔與外痔之分。
7705,理論,理論,名,由實際的實踐歸納，或由觀念推演而得的有系統、有組織的論點或定律。
7706,疏櫳,稀疏,形,稀疏。
7707,眷屬,眷屬,名,親人、家屬。
7708,票,券,名,印的或寫的用來作為憑證以產生效力的紙張。
7709,祭,祀,動,配合典禮、儀式，並用牲禮來拜鬼神，或已經往生的人。
7710,窒,塞,動,塞。把孔洞或縫隙堵起來。
7711,章,章,名,成篇的文字。
7713,笠,斗笠,名,斗笠。以竹籜或蒲葵製成，可用來遮陽。
7714,符,符,名,用來當作憑證之物。
7715,笨,笨,形,形容人動作不靈敏。
7716,第,第,無,數詞前綴。用在整數數詞之前，表示事物的順序或等級。
7717,笱,笱,名,筌。用竹條編的簍子或籃子。
7718,第一,第一,副,最先、最前、最好、最重要地，表示極高的程度。
7719,祭文,祭文,名,祭祀的時候所誦讀的文章。
7720,窒仔,塞子,名,塞子。用以塞住容器口，使內外隔絕的東西。
7721,笠仔,斗笠,名,斗笠。用來遮日光、雨水的竹笠。
7722,符仔,符,名,符籙。一種道家用來役使鬼神的神祕文字。焚燒符籙治療頑疾或祈求平安是臺灣常見的民俗療法。
7723,祧仔內,宗親,名,宗親。同宗族的親屬。
7724,移民,移民,名,遷移到外國定居的人。
7725,符合,吻合,動,相合、吻合。
7726,符咒,符咒,名,道家用來驅除鬼神的符文和咒語。
7727,祭孤,吃,動,祭祀無主的孤魂野鬼。
7728,祭祀,祭祀,動,敬拜鬼神和祖先。
7729,窒倒街,充斥四處,動,到處都有、充斥四處。貨物多到把整條街塞得滿滿的，用來比喻東西非常多。
7730,祭祖,祭祖,動,祭祀祖先。
7731,移動,移動,動,改變原來的位置或方向。
7732,窒喙空,封口,動,塞嘴巴。
7733,竟然,居然,副,居然。與原先設想的事實有所出入的。
7734,章程,章程,名,分段條列的法則、規定。
7735,符號,符號,名,含特別意義以供辨識的記號。
7736,硫磺,硫磺,名,一種非金屬元素，呈黃色固體。性烈易燃，為製造火柴、火藥的原料，亦可用來製作許多工業原料和藥品，用途甚廣。
7737,祭獻,祭獻,動,供奉物品以祭祀神靈。
7738,粒,粒,名,細小的顆粒狀的物品。
7739,粕,粕,名,指物體被壓榨過後，失去水分的殘渣。
7740,粗,粗,形,不精緻的。
7741,紩,縫,動,縫紉、縫合。
7743,紮,帶,動,攜帶。
7745,細,小,形,小。
7746,紲,續,動,接、續。
7747,紺,藍,名,藍色。源自日語。
7748,絃,絃,名,樂器上的絲線，可彈奏發出聲音。
7749,組,組,名,由兩人以上結合而成的小團體。
7750,絆,絆,動,行動時，被東西給纏住或擋住。
7751,缽,缽,名,泛指可盛酒、裝東西或洗滌東西的圓形金屬或陶瓷用具。
7752,羞,羞,動,以食指劃臉頰來取笑別人，使別人難為情。
7753,統一,統一,動,使零散、分離的事務統合為一體。
7754,粗人,粗人,名,力氣大而舉止不文雅的人。
7755,粗工,粗工,名,粗活。笨重費力的工作。
7756,紳士,紳士,名,泛指地方上有聲望的人，或是舉止斯文有禮的人。
7757,紹介,介紹,動,幫人居間引進。源自日語。
7758,紲手,順手,副,順手、隨手。
7759,粒仔,皮膚病,名,皮膚病。由葡萄球菌或鏈狀菌侵入毛囊內所引起的。症狀是局部出現充血硬塊、化膿、紅腫、疼痛，嚴重時全身會發熱而且感覺疲倦。
7760,絃仔,胡琴,名,胡琴。樂器名。中國拉弦樂器的總稱。
7761,粗布,粗布,名,不精緻、粗俗的布料。
7762,紮布,月經布,名,早期女性用的衛生棉，為一塊黑色的月經布。
7763,粗用,日用,動,日常所用。
7764,細囝,小孩,名,嬰兒、幼兒。
7765,組合,組合,動,將個別零件組織成一個整體。
7766,紺色,藍色,名,深藍色、蔚藍色。源自日語。
7767,細位,下座,形,小位。形容地方或位置窄小。
7768,終身,終身,名,一輩子、一生。
7769,細叔,小叔,名,小叔。稱謂。稱呼丈夫的弟弟。
7770,粗坯,毛坯,名,毛坯、坯料 。已具備雛形，尚需加工製造的半成品。
7771,紲拍,流利,動,順著原來的態勢接下去繼續做。
7772,粗俗,粗俗,形,粗糙通俗、便宜的。
7773,粗勇,粗壯,形,粗壯。形容人體格粗大健壯。
7774,粗俗物仔,便宜貨,名,便宜貨。廉價而粗糙的東西。
7775,粗俗貨,便宜貨,名,便宜貨。品質不高、不精細，價值又不貴的貨品。
7776,細姨,小老婆,名,小老婆、姨太太。太太以外的小妾。
7777,粗穿,家居服,形,日常居家的粗衣便服，不怕磨損或弄髒。
7778,粗重,粗重,形,形容大而笨重的東西。
7779,紩衫,縫衣服,動,縫衣服。
7780,統計,統計,動,總括計算。
7781,粗紙,草紙,名,舊時的衛生紙，多用稻草製成，質地粗糙，現已不再使用。
7782,粗桶,尿斗,名,馬桶、尿桶。用來通稱裝屎尿的桶子。
7783,粗瓷,陶器,名,陶器，等級低的瓷器。
7784,粕粕,不好的口感,形,又乾又鬆、不好的口感，如同失去水分的食物殘渣。
7785,細粒子,小巧玲瓏,形,形容身材嬌小。
7786,紲喙,合口味,形,合口味。形容東西合胃口、好吃，一口接一口，愈吃愈想吃。
7788,細菌,細菌,名,單細胞的微生物，以分裂法繁殖，多靠寄生或腐生方法生活，遍布於土壤、水、空氣、有機物質或生物體內和體表。有些細菌會引起嚴重的疾病，如霍亂、破傷風等，有些則對人類有益處。
7789,粗菜便飯,家常便飯,熟,家常便飯、粗茶淡飯。多為請客時自謙的說法。
7790,紲落去,接下去,連,接下去。接下來。
7791,粗飽,粗飽,形,只是吃飽而不講究飲食的精緻度。
7792,習慣,習慣,動,逐漸適應。
7793,細漢,小個子,形,身材矮小。
7794,粗魯,粗魯,形,粗暴魯莽。
7795,粒積,儲蓄,動,儲蓄。聚積儲存。
7796,累積,累積,動,層積聚集。
7797,細膩,小心,形,做事小心謹慎。
7798,紹興酒,紹興酒,名,產於浙江紹興縣的黃酒，有糯米製和黃米製兩種。新製的酒辛烈無香味，貯藏數月後，則變成芳香醇美。陳年紹興酒是經過五年的儲藏，風味更香醇。
7799,紮錢,帶錢,動,帶錢。隨身攜帶錢財。
7800,組頭,組頭,名,民間賭博活動「六合彩」的莊家，賭眾向他下注，開出號碼後再以事先約好的倍數賠給中獎者，剩餘的錢便歸屬於他。
7801,粗糠,米糠,名,稻穀脫下來的外殼，可用來當燃料或覆蓋農作物。
7802,細聲,小聲,形,小聲。
7803,組織,組織,名,一群人為了達到特定的目標，經由一定程序所組成的團體。
7804,脣,脣,名,嘴脣。
7805,脫,脫離,動,脫離。使分離。
7807,脯,乾,名,乾製或醃製而成的脫水食品。
7808,舂,打,動,搗。把穀物用杵臼搗去皮殼。
7809,船,船,名,泛指在水上航行的交通工具。
7810,莊,莊,名,做大宗買賣的商號。
7811,舵公,舵手,名,船長、舵手。即擺渡者。
7812,脫手,出售,動,轉手賣掉。
7813,耞仔,連耞,名,連耞。用以敲打穀物、豆類的農具，用竹、木製成，在頂端穿孔接榫，綁著兩束活動的竹筒。使用時，先把收割下來還連著稻穀的稻子平擺在廣場上，農人拿著連耞在稻穗上拍打，稻穀就會陸續掉落在地上，達到脫穀的目的。
7814,船主,船主,名,船隻的所有人。
7815,船仔,船,名,船。航行水上的主要交通工具。
7816,荷包,荷包,名,錢包。
7817,舂米,舂米,動,把稻穀放在臼中，擣去皮殼，成為潔淨的白米。
7818,舂臼,石臼,名,臼。中間下凹的舂米器具。
7819,船尾,船尾,名,船的後部。
7820,脫走,脫逃,動,脫逃、溜走。
7821,脫身,脫身,動,抽身離開。
7822,船員,船員,名,船上除船長以外的所有工作人員。
7823,脯脯,乾癟,形,乾癟、癟癟。物品、植物、蔬果等因為失去水分而乾皺。
7824,聊聊仔,徐徐地,副,慢慢地、謹慎小心地。
7825,船期,船期,名,開船的日期、時間。
7826,脫種,雜交,動,指不同品種的動物或植物雜交，而改變原來的品種。
7827,船廠,船廠,名,造船、修船的工廠。
7828,脫箠,出差錯,動,出差錯、出狀況。個人在無意間出差錯、發生不合常理的行為或狀況。
7829,脫線,脫線,形,罵人個性散漫，做事不積極，如同線路脫節一樣。
7830,脫輪,脫臼,動,脫臼。因為碰撞到關節而使骨頭脫離。
7831,船艙,船艙,名,船內部可容納人員或貨物的地方。
7832,船頭,船頭,名,船隻的前端部位。
7833,脫離,脫離,動,離開、逃脫。
7834,莊嚴,威嚴,形,端莊肅穆。
7835,荷蘭豆,豌豆,名,豌豆。豆類。夏初開蝶形小花，結實成莢，嫩莢及種子皆可食。種子可晒乾磨成粉製餅，莖葉嫩時可食。因為是荷蘭人傳入臺灣，所以稱「荷蘭豆」。
7836,莢,莢,名,指豆類植物的果實。
7837,莫,莫,副,表示否定的意思。
7839,蚵,牡蠣,名,牡蠣。軟體動物。右殼小而且薄，左殼大而且凸，生長於淺海泥沙之中。肉質細嫩鮮美。
7840,蚶,蚶,名,貝類。肉可以食用。生活在淺海泥沙中，可以人工養殖。
7841,蛀,蛀,動,指東西被咬壞或被腐蝕。
7842,蛆,蛆,名,昆蟲名。蚊、蠅的幼蟲。身體柔軟，色白而長，多生活於不潔淨的地方。
7843,蛇,蛇,名,爬蟲類動物。身體為圓長形，沒有四肢，身上佈有鱗片，舌頭細長而分叉，隨著生長過程會產生蛻皮現象。生殖方式為卵生或卵胎生，分有毒跟無毒二種。
7844,處方,處方,名,處方箋。醫師針對病人病症所開具有醫療處置的單子。
7845,蚵仔,牡蠣,名,牡蠣、蠔。軟體動物。具雙殼，右殼小而薄，左殼大而凸，產於淺海泥沙中，肉味美，營養豐富。
7846,蚶仔,文蛤,名,蛤蜊、文蛤。雙殼貝類。殼外觀略呈三角形，殼表為彩色、褐色或灰白。生於沿海的沙中，以藻類為食。其肉味鮮美，營養豐富，可以人工養殖，為常見食材。
7847,蚵仔煎,蚵仔煎,名,臺灣著名的小吃。用鮮蚵加上地瓜粉，摻水攪和至濃稀適度，放進平底鍋裡和青菜、雞蛋等一起油煎。
7848,蚵仔麵線,蚵仔麵線,名,一種地方小吃，將土黃色麵線煮成糊狀，加入裹粉略微煮過的青蚵，有時也加入大腸，是十分具有臺灣特色的美味小吃。
7849,蛇瓜,蛇瓜,名,瓜果類。果實有長條型和扭曲型，長達六十到一百公分，種子為褐色，邊緣有缺刻，有點像苦瓜種子，但較長，與絲瓜種子截然不同。因為扭曲型似蛇狀，所以稱為「蛇瓜」。
7850,處份,處分,名,處罰。
7851,莫怪,怪不得,連,難怪、怪不得。
7852,莫非,莫非,副,難道。加強語氣的反問詞。
7853,蚵炱,蚵炱,名,一種油炸的地方小吃，將鮮蠔摻上豆芽菜、韮菜，拌以麵粉漿，下鍋炸成圓扁形，吃的時候沾上醬料，酥脆可口。
7854,處理,處理,動,安排、辦理。
7855,莧菜,紅莧菜,名,蔬菜名。莖細長，葉呈菱狀卵圓形，有全綠與帶紅兩種，全綠色稱為「莧菜」，帶有紅色者稱為「紅莧菜」。花黃綠色，莖嫩，葉可食。臺灣常見的蔬菜，主要產地以彰化雲林兩縣為多。
7856,處置,處理,動,安排、處理。
7857,處罰,處分,動,懲罰。
7858,蛀鼻,塌鼻,名,塌鼻。指鼻梁從中間凹陷下去，多半由於細菌感染，如梅毒，結核病所造成。
7859,蛀齒,蛀牙,名,蛀牙。
7860,蛀龜仔,蠹蟲,名,昆蟲名。專門咬衣服、書籍、木頭、糧食等的小蟲。
7861,莫講,不用說,連,不要說、不用說。
7862,蛀蟲,蛀蟲,名,啃咬木頭、衣物、書籍、穀物等蟲類的總稱。
7863,術,拐,動,拐、騙。
7865,袋,套,名,裝東西的器物。
7866,袚,交叉,動,披、掛。
7867,被,被,助,表被動性，用在動詞前構成被動詞組。
7869,規,規,名,畫圓形的器具。
7870,覓,找,動,尋找。
7872,訣,好方法,名,竅門、方法。
7873,設,設,動,建立某種制度或機關單位。
7874,豉,刺痛,動,把生鮮的食物如蔬果、肉類、海鮮等，醃漬成醃漬品。
7875,規个,整個,形,整個。
7876,規千萬,成千上萬,形,成千上萬、很多的。
7877,規心,一心,副,一心。專一其心，全心全意。
7878,規爿,半邊,名,整邊或整個半邊。
7879,袋仔,袋,名,裝物品的袋子。質料有塑膠、皮革、布、紙等。
7880,規世人,一世,名,一生、一輩子。
7881,許可,准,動,准許、答應。
7882,設立,設立,動,設置建立。
7883,規年迵天,一年到頭,時,一整年。
7884,歸尾,到頭來,副,到頭來、結果。
7885,設局,設局,動,設計圈套引人上當。
7886,規身軀,全身,名,全身、整身。
7887,規定,規定,動,制定規則，作為行為的規範。
7888,規則,規定,名,規定的法則。
7889,規律,規律,名,規則、條律。
7890,設施,設施,名,設備。
7891,設計,設,動,謀畫算計。
7892,規面,整面,名,一整面、全面。
7893,規氣,乾脆,形,乾脆。做事直接乾脆，不拖泥帶水。
7894,規矩,規矩,名,行為、處事的法度、準則。
7895,規陣,整群,形,整群。
7896,訪問,拜訪,動,拜訪、詢問。
7897,規堆,成堆,量,成堆、一堆。物品很多的堆積在一起。
7898,設備,設施,名,設施、設置、裝置。進行某項工作或提供某種需要所必需的成套器物或建築。
7899,被單,被單,名,棉被外面的一層布。
7900,設想,設想,動,設身處地為別人著想。
7901,規腹火,滿腔怒火,形,滿腔怒火。整個肚子都是火，表示非常生氣。
7902,規路,一路上,名,整條路上、一路上。
7903,豉膎,醃漬,動,把生鮮的魚蝦貝類醃漬成醃漬品。
7904,規模,規模,名,格局、規模。
7905,設緣投,養小白臉,動,指女人養小白臉。
7906,鴟鴞,老鷹,名,老鷹。禽鳥類。全身呈褐色，尾形像魚尾，翼大擅於飛翔，嘴形鉤曲，眼睛非常銳利，趾有銳利的爪，嘴腳皆強勁有力。捕食魚類、青蛙、蛇類、鳥類等。
7907,袚鍊,項鍊,名,項鍊。掛在脖子上裝飾用的鍊子。
7908,被囊,被套,名,被套。裝棉被的套子。
7909,豉鹽,鹽漬,動,用鹽醃製食物。
7910,貨,貨,名,可以用來買賣的商品。
7911,販,販,無,釋義參見【販】phuànn 條。
7913,貪,貪,動,貪圖。對事物過度喜好，希冀據為己有。
7914,貫,穿,動,穿過、鑽過。
7915,赦,赦,動,饒恕、免除應得的刑罰。
7916,趼,繭,名,繭。皮膚因為過度摩擦而產生的厚皮。
7917,跂,墊,動,墊高、架高。
7918,軟,軟,形,不堅硬。
7919,透,白費,動,直通到底。
7920,逐,交,動,追趕。
7922,途,方法,名,道路、路程。
7923,這,這,代,指代稱較近距離的單數物品。
7925,通,可以,副,可以。
7927,逝,回,量,趟、回。計算路程、路途的單位。
7928,逞,放縱,動,放縱，任意行事。
7929,造,招惹,動,製作、建造。
7930,連,連,動,連結。
7931,軟𩛩𩛩,軟綿綿,形,形容身體疲倦而全身無力。
7932,軟㽎㽎,軟綿綿,態,軟綿綿。柔軟而且富有彈性。
7933,逐个,各個,副,每個、各個。
7934,透中晝,中午,名,正午。日正當中的時候。
7935,貪心,貪心,形,貪得無厭，不知滿足。
7936,軟心,心軟,形,心軟。形容感情柔弱，易受外界事物影響而動搖意志。
7937,透日,終日,時,整天、整日。
7938,逐日,每天,副,每天。
7939,造化,時運,名,運氣。
7940,造反,造反,動,發動叛變。
7941,透心涼,透心涼,形,由嘴、咽喉一直涼到心脾，形容涼極了。
7942,貨主,貨主,名,貨品的擁有人。
7943,販仔,小販,名,販子、小販。做小買賣的人。
7944,透世人,一世,名,一輩子、一生。
7945,這世人,這一生,名,這輩子、這一生。
7946,販仔白,隱語,名,生意人在交易時所使用的隱語。
7947,通用,共用,形,共用。
7948,責任,責任,名,應做的本分。
7949,通光,採光好,形,透明的、透光的。
7950,連回,丟人現眼,動,因為身世淒涼，悲慘落魄，而到處流浪。
7951,透年,一年到頭,時,一整年。
7952,逐年,年年,時,每年。
7953,透早,七早八早,副,大清早、七早八早。
7954,貧血,貧血,名,血液中紅血球的數目不夠，血紅素不足或紅血球不成熟，使血液無法攜帶足夠氧氣的疾病。其症狀有臉色蒼白、容易疲勞、心跳氣短、噁心、頭痛、眩暈等。
7955,貨色,貨色,名,貨物的品牌、種類、質料。
7956,赦免,赦免,動,免除罪犯應得的刑罰。
7957,貨尾,存貨,名,存貨。殘存貨品，顧客挑剩的或是有瑕疵的貨品，因為不容易賣出，常會整批拋售。
7958,透尾,白頭偕老,副,事情進行到最後、到末尾。通常指夫妻白頭偕老。
7959,通批,通信,動,用書信與他人互通消息。
7960,軟汫,軟弱,形,指人的個性軟弱。
7961,貨底,存貨,名,存貨。賣剩下的貨品或殘缺、不合格的貨品。
7962,貪官汙吏,貪官汙吏,名,貪汙、收賄的官員。
7963,通知,告知,動,告知、告訴。
7964,透雨,冒雨,動,冒著雨。
7965,通姦,勾結,動,已婚的男女和配偶以外的人發生性行為。
7966,速度,速度,名,各種過程進行的快慢程度。
7967,透流,有始有終,名,急流。
7968,貪食,貪吃,形,貪吃。
7969,透風,颳風,動,颳風。
7970,通風,通風,形,形容空氣流通順暢，沒有阻礙。
7971,販厝,成屋,名,成屋。蓋好準備出售的房屋。
7972,逐家,大家,名,大家。眾人。
7973,軟弱,軟弱,形,體質虛弱沒力氣。
7974,通書,農民曆,名,民間常用的一種曆書，記載陰陽兩種曆法，以及節氣、忌宜、命理等各種生活所需的資訊。
7975,這站,目前,時,這陣子、現在。說話當時的前後一段時間或一個節點。
7976,貨草,貨色,名,貨品的外觀、品質、質量。
7977,軟荍荍,軟綿綿,形,有氣無力的樣子。
7978,貪財,貪財,形,貪愛財物。
7979,貫針,貫針,名,在製菸過程中，用來將菸葉串起的小針，此針長約三公分，粗如小電線。菸葉串起後即連竿子一併送入菸樓中懸空烘焙，成為紙菸的基本原料。
7980,軟骨,軟骨,形,形容骨頭柔軟而有彈性。
7981,這陣,現在,名,現在。當下這個時刻。
7982,這馬,目前,時,現在。
7983,通常,通常,副,一般來說、大部分的時候是這樣。
7984,軟晡,晚午,時,傍晚陽光轉弱的時候。
7985,連累,拖累,動,因事互相拖累。
7986,連紲,連串,副,連續、接連不斷。
7987,貨船,貨船,名,裝載貨物的船隻。
7988,販貨,批貨,動,批貨、配貨。商人添採貨品或批售貨物。
7989,責備,見怪,動,批評指責。
7990,通報,通報,動,傳達、告知。
7991,貧惰,懶洋洋,形,懶惰。貪圖享受卻不願付出勞力。
7992,貧惰骨,懶骨頭,名,懶骨頭、懶惰蟲。
7993,軟絲仔,萊氏擬烏賊,名,萊氏擬烏賊的俗稱。軟體動物。身體兩側有兩片寬大的肉鰭，兩鰭在尾部相接，體內有寬大的透明角質內殼，棲息於淺海礁岩區，為臺灣東北角著名的頭足類海鮮。
7994,軟塗深掘,得寸進尺,熟,得寸進尺。軟的泥土比較容易挖掘，用來比喻老實人或讓步者容易被欺負。
7995,這搭,這裡,位,這裡。
7996,透暗,徹夜,副,整夜、徹夜。
7997,逐暗,每天晚上,時,每天晚上。
7998,赦罪,赦免,動,免除刑罪。
7999,跂跤,墊腳,動,墊腳。把腳放在小板凳等物件上，用來墊高腳部。
8000,軟跤,軟腳,形,腿軟、雙腿無力。
8001,造話,造謠,動,造謠。無中生有、捏造不實的言詞。
8002,軟跤蝦,軟腳蝦,名,軟腳蝦。用來形容人膽小無用。
8003,貧道,貧道,名,出家人或道士的自稱，自謙對於佛道的修養很少。
8004,這過,這下子,時,這次。
8005,通過,通過,動,經過、通行。
8006,造路,造路,動,開路、建造道路。
8007,通鼓,堂鼓,名,堂鼓。樂器名。長筒形，雙面皆有皮革，戲曲表演中常做為表現公堂或戰場的音效，帶有嚴肅、威重的氣氛。
8008,透暝,徹夜,副,徹夜、整夜。
8009,造福,造福,動,為別人帶來幸福、好處。
8010,軟膏膏,軟綿綿,形,形容柔軟。
8011,逍遙,逍遙,形,自由自在、不受拘束。
8012,貨樣,樣本,名,樣品、樣本。
8013,通緝,通緝,動,法院發出緝捕文書，通令各地檢察官或司法警察機關捉拿在逃的嫌犯或受刑人。
8014,販賣,販賣,動,商人買入貨物而轉售給消費者。
8015,貨頭,新貨,名,指新上市的貨物。
8016,連環,連環,形,緊密相連。
8017,這聲,這下子,時,這下子、這回。這一次、就在這時候。
8018,這點仔,這麼少,形,這麼點兒、這麼少。表示體積很小或數量很少。
8019,逐擺,每次,副,每次。
8020,連鞭,立刻,副,馬上，立刻。即時。
8021,軟轎,軟轎,名,軟轎、擔架。以雙棍為抬桿，棍間裹布，形似床，用來抬送傷患的長條形架子。
8022,通譯,通譯,動,為雙方翻譯二者的語言。
8023,連續,連續,副,持續不斷。
8024,貪戀,沉迷,動,迷戀、沉迷。
8025,部,部,名,具有特定作用的單位。
8027,都,都,副,更、也、甚，表示比較。
8028,野,野,名,郊外。
8029,釣,釣,動,用餌引誘魚類或是其他水生動物上鉤。
8030,釧,手環,名,帶在手臂或手腕上的環狀飾品。
8031,閉,閉,動,關起來、封起來。
8032,陪,陪,動,伴隨。
8033,陰,陰,名,表示女性、雌性、夜晚、月亮、幽冥界等等與「陽」相對的事物。
8034,陵,陵,名,地勢或海面隆起的部分。
8035,陷,陷,動,沒入、沉入、深入。
8036,雪,雪,名,水汽在零度以下所凝結成的六角形的白色晶體。
8038,頂,頂,形,前面的、上面的、先前的。
8039,頂𦜆,上顎,名,上顎。口腔上壁的部分。
8040,部下,下屬,名,部屬、屬下。軍隊或團體裡被統率的人。
8041,頂下,上下,形,上下、前後。指順序的前後，或空間的上下位置。
8042,陳三五娘,陳三五娘,熟,民間傳說，也是歌仔戲著名戲目。泉州陳三在燈會中邂逅潮州黃五娘，一見鍾情，五娘以荔枝為信，陳三假扮磨鏡師，故意弄破寶鏡賣身黃家，但五娘已許婚給紈褲子弟林大，卻在丫鬟益春的協助下私奔，經過一番波折，二人終成眷屬。又名「荔鏡記」。
8043,部份,部分,名,全體中的局部；整體裡的一些個體。
8044,頂勻,上輩,名,上輩。上一輩、上一代。
8045,野心,野心,名,對名利、權勢的貪圖之心。
8046,雪文,肥皂,名,肥皂。一種清潔衣物等的用品，現在多用化學方法製成。借自法語。
8047,頂手,前手,名,前面經手的人。
8048,頂日,前天,時,前天、前日。昨天的前一天。
8049,頂月,上個月,時,上個月。
8050,頂月日,上個月,時,上個月。
8051,頂日仔,前幾天,時,前幾天。
8052,雪文粉,肥皂粉,名,肥皂粉。可用來洗滌衣物的粉狀顆粒。
8053,頂世人,上輩子,名,前世、上輩子。
8054,雪仔柑,柳丁,名,雪柑、雪橙。水果名。柑橘類的品種之一，果實為圓形或長圓形，果皮為橙黃色，不易剝離，果肉多汁且味甘，酸度強。
8055,頂冬,去年,時,去年。
8056,頂司,上司,名,上司、上級。
8057,頂半身,上半身,名,上半身。
8058,頂半暝,上半夜,時,上半夜、前半夜。夜晚以後到午夜十二點之間的時間。
8059,都市,城市,名,人口密度較高、工商交通發達的地區。
8060,野生,野生,形,未經人飼養或培植而自然長成的生物。
8061,都合,恰巧,名,時間、地點等條件的配合狀況。源自日語。
8062,陰地,墓地,名,墓地。
8063,部位,部位,名,整體中特定的個別位置。
8064,陪伴,陪伴,動,相陪作伴。
8065,陷坑,坑,名,陷阱。為捕捉野獸而挖掘的深坑。引申為害人的計謀。
8066,野味,野味,名,山野中所捕獲、採集的食物。
8067,野性,野性,名,性情不溫馴，不受束縛。
8068,頂肱骨,肱骨,名,肱骨。上肢最大的長骨，上端和肩部相連，下端和尺骨和橈骨相連。
8069,部長,部長,名,中央政府各部的最高長官。
8070,閉思,內向,形,個性內向、害羞，靦腆的樣子。
8071,頂面,上司,位,上面。
8072,陷害,陷害,動,以言語或計謀使他人的利益受損。
8073,陷眠,夢囈,動,神智不清猶如做夢一般。
8074,頂真,仔細,形,指做事認真細心，毫不馬虎。
8075,野馬,野馬,名,野生的馬。也用來指稱不受束縛的人。
8076,陳情,陳情,動,陳述實情、表達願望。
8077,陰桮,陰筊,名,陰筊。求神擲筊時，平面的兩面都朝下，表示不應允。
8078,頂晡,上午,時,早上、上午。
8079,野球,野球,名,棒球。一種球類運動，由兩隊互相競賽，得分多者為勝，規則繁複，風靡全世界，包括臺灣在內的許多國家都有職業棒球隊。源自日語。
8080,粟鳥仔,麻雀,名,麻雀。禽鳥類。圓頭，短尾，栗褐色，身上雜有黑褐色斑點，翅膀短小，善於跳躍，以穀粒和昆蟲為主要食物。
8081,釣魚翁,魚狗,名,翠鳥、魚狗。禽鳥類。臺灣地區常見留鳥的一種。大多棲息於平地至山麓、丘陵之溪流、池塘、湖沼等地。常單獨棲坐於離水面不高樹枝上，若發現魚蝦出現即刻入水捕捉，以喙尖咬緊其頭部，在樹幹上敲打後嚥食。
8082,雀斑,雀斑,名,人的皮膚上長出的褐色斑點。
8083,頂替,頂,動,頂名代替。
8084,頂港,北部,名,北部。用來稱呼臺灣的北部地區。
8085,陰間,陰間,名,民間傳說人死後靈魂所去的地方。
8086,陰陽,陰陽,名,習慣上指月亮為「陰」，太陽為「陽」。
8087,部落,部落,名,人民聚居所形成的單位。通常指具有特定語言與文化的小規模聚落。
8088,頂落,前棟,名,舊式房屋中，位在前棟的房子。
8089,頂腹蓋,胸口,名,腹腔以上，與下腹相對，即胸部。
8090,頂過,上回,時,上次。
8091,釣鉤,釣魚鉤,名,釣魚用的魚鉤。
8092,陪綴,交往酬酢,動,人與人之間的交往酬酢，如婚喪、遷居等時的相互贈禮。
8093,釣餌,釣餌,名,釣魚時所用的魚餌。
8094,陰魂,陰魂,名,人死後的靈魂。
8095,陰德,陰德,名,不被人知道的德行。
8096,頂層,上一層,名,上一層、上層。
8097,頂輩,上輩,名,長輩。
8098,陰鴆,陰沉,形,陰沉。形容人的性格深沈，不易表露心事。
8099,陰曆,陰曆,名,陰曆。根據月球繞地球公轉的周期所制定的曆法，又稱為「太陰曆」。如回教世界通行的回曆，一年有三百五十四或三百五十五天。漢族傳統的農曆則屬於「陰陽合曆」。
8100,陸橋,陸橋,名,在馬路中央架空的橋樑，通常為了疏通車流而跨越十字路口架設。
8101,陰謀,野心,名,有所企圖而暗中策劃不正當的計謀。
8102,頂頭,上司,位,上面、上頭。
8103,頂幫,上回,時,上次，前一次。
8104,頂擺,上回,時,上次、前回。
8105,野雞仔車,野雞車,名,野雞車、非法客運。未經登記而非法營業的客運。
8106,野獸,野獸,名,生長在山野間，沒有經過人工飼養、繁殖的獸類。
8107,頂懸,上司,位,上面、上頭。
8108,野蠻,拗蠻,形,粗暴不講理的。
8109,魚,魚,名,水生脊椎動物的總稱。冷血、卵生，有鰭、鱗，用鰓呼吸。
8110,鳥,鳥,名,禽鳥類的總稱。脊椎動物，卵生，全身被覆羽毛，有翅膀，大多能飛行，另外也有因為翅膀退化而不能飛行者。
8111,鹿,小鹿,名,哺乳動物。雄性者有角，褐色毛，肉可以食用，皮毛可以製作衣服、鞋、工具等，角可以作裝飾品、印章、藥物等。
8112,麥,麥,名,穀類。為一年生或二年生的草本植物，夏月開花結實，種子可以用來磨麵粉，製糖或者釀酒。
8113,麻,麻,動,感覺變得遲鈍或失去知覺。
8115,魚丸,魚丸,名,用魚肉加工製作的食品，外型呈球狀。
8116,魚子,烏魚子,名,魚卵。特別用來指稱烏魚的卵。
8117,麥片,麥片,名,用燕麥或大麥製成的一種速食食品。
8118,鳥仔,鳥,名,小鳥。鳥類的通稱。
8119,鹿仔,小鹿,名,小鹿。
